TS_LOAD,SYS_DESC,VEH_SER,OPR_NAME
"2017-03-06 13:15:12","STVMS Tracking Top Station",WBH162,"Top Station"
"2017-03-06 13:15:19","STVMS Tracking Top Station",TYA561,"Top Station"
"2017-03-06 13:15:23","STVMS Tracking Top Station",DVM139,"Top Station"
"2017-03-06 13:15:28","STVMS Tracking Top Station",GPJ498,"Top Station"
"2017-03-06 13:15:32","STVMS Tracking Top Station",UBJ603,"Top Station"
"2017-03-06 13:15:35","STVMS Tracking Top Station",JYL728,"Top Station"
"2017-03-06 13:15:40","STVMS Tracking Top Station",OTS758,"Top Station"
"2017-03-06 13:15:43","STVMS Tracking Top Station",NUR218,"Top Station"
"2017-03-06 13:15:51","Assembly Line Tracker",NUR218,"Pool 60 Start"
"2017-03-06 13:15:52","STVMS Tracking Top Station",XWK825,"Top Station"
"2017-03-06 13:15:53","Assembly Line Tracker",OTS758,"Pool 60 Start"
"2017-03-06 13:15:54","OMT Offline Tracking",YPV702,"Enter Offline"
"2017-03-06 13:15:54","Assembly Line Tracker",XWK825,"Pool 60 Start"
"2017-03-06 13:15:55","Assembly Line Tracker",JYL728,"Pool 60 Start"
"2017-03-06 13:15:56","STVMS Tracking Top Station",KSP816,"Top Station"
"2017-03-06 13:15:56","Assembly Line Tracker",UBJ603,"Pool 60 Start"
"2017-03-06 13:15:58","Assembly Line Tracker",KSP816,"Pool 60 Start"
"2017-03-06 13:15:59","Assembly Line Tracker",GPJ498,"Pool 60 Start"
"2017-03-06 13:16:00","Assembly Line Tracker",DVM139,"Pool 60 Start"
"2017-03-06 13:16:01","Assembly Line Tracker",TYA561,"Pool 60 Start"
"2017-03-06 13:16:04","Assembly Line Tracker",WBH162,"Pool 60 Start"
"2017-03-06 13:16:05","Assembly Line Tracker",CQU695,"Pool 60 Start"
"2017-03-06 13:16:07","Assembly Line Tracker",USD901,"Pool 60 Start"
"2017-03-06 13:16:08","Assembly Line Tracker",OSR174,"Pool 60 Start"
"2017-03-06 13:16:09","Assembly Line Tracker",SIW958,"Pool 60 Start"
"2017-03-06 13:16:11","Assembly Line Tracker",LEA891,"Pool 60 Start"
"2017-03-06 13:17:29","Cab Conveyer",TQL981,"Cab Upload 2"
"2017-03-06 13:17:29","Cab Conveyor / Monorail",TQL981,"Cab Upload"
"2017-03-06 13:17:32","Cab Call Scan",XGW598,"B Line"
"2017-03-06 13:20:29","Hood Conveyor",UHP854,"Hood Upload"
"2017-03-06 13:20:51","Assembly Line Tracker",PGY640,"Pool 13 Start"
"2017-03-06 13:20:52","Cab in white conveyer",QMA357,"CIW upload"
"2017-03-06 13:21:32","Cab call scan",CNZ205,"A Line"
"2017-03-06 13:21:46",U-BOLT,YTP390,"Front U-Bolt"
"2017-03-06 13:21:59","Cab Conveyer",KQN543,"Cab Upload 2"
"2017-03-06 13:21:59","Cab Conveyor / Monorail",KQN543,"Cab Upload"
"2017-03-06 13:23:37","OMT Offline Tracking",QME682,"Enter Offline"
"2017-03-06 13:23:37","OMT Offline Tracking",QME682,Sold
"2017-03-06 13:24:24","Paint Inspection",TUQ327,PAINT
"2017-03-06 13:25:54","Cab in white conveyer",ERC382,"CIW upload"
"2017-03-06 13:28:40","OMT Offline Tracking",SGN329,"Enter Offline"
"2017-03-06 13:30:48","Cab in white conveyer",GQV369,"CIW upload"
"2017-03-06 13:30:51","Assembly Line Tracker",FIX581,"Pool 13 Start"
"2017-03-06 13:30:54","Hood Conveyor",CSM507,"Hood Upload"
"2017-03-06 13:33:53","STVMS Tracking Chassis Start",FIX581,"Chassis Start"
"2017-03-06 13:33:58","STVMS Tracking Chassis Start",UHP854,"Chassis Start"
"2017-03-06 13:34:01","Cab Call Scan",MQH836,"B Line"
"2017-03-06 13:34:04","STVMS Tracking Chassis Start",CSM507,"Chassis Start"
"2017-03-06 13:36:04","Assembly Line Tracker",UHP854,"Pool 13 Start"
"2017-03-06 13:36:27","Hood Conveyor",MGF879,"Hood Upload"
"2017-03-06 13:36:52","Cab call scan",HRY673,"A Line"
"2017-03-06 13:37:24","Cab in white conveyer",QZB271,"CIW upload"
"2017-03-06 13:37:43","Cab Conveyer",HMX073,"Cab Upload 2"
"2017-03-06 13:37:43","Cab Conveyor / Monorail",HMX073,"Cab Upload"
"2017-03-06 13:38:10","Paint Inspection",BIP389,PAINT
"2017-03-06 13:38:43","OMT Offline Tracking",FTO836,"Enter Offline"
"2017-03-06 13:39:15",U-BOLT,SOU593,"Front U-Bolt"
"2017-03-06 13:39:24","Hood Conveyor",PRA475,"Hood Upload"
"2017-03-06 13:42:17","STVMS Tracking Chassis Start",MGF879,"Chassis Start"
"2017-03-06 13:43:24","Cab in white conveyer",RHX208,"CIW upload"
"2017-03-06 13:44:32","OMT Offline Tracking",HMX073,"Enter Offline"
"2017-03-06 13:44:53",U-BOLT,IXM739,"Front U-Bolt"
"2017-03-06 13:45:51","Assembly Line Tracker",MGF879,"Pool 13 Start"
"2017-03-06 13:45:52","Cab Conveyer",XGW598,"Cab Upload 2"
"2017-03-06 13:45:52","Cab Conveyor / Monorail",XGW598,"Cab Upload"
"2017-03-06 13:45:53","Assembly Line Tracker",CSM507,"Pool 13 Start"
"2017-03-06 13:49:13","Cab Call Scan",MRI015,"B Line"
"2017-03-06 13:49:38","Cab in white conveyer",WRT608,"CIW upload"
"2017-03-06 13:51:26","Cab call scan",AKC912,"A Line"
"2017-03-06 13:52:19","OMT Offline Tracking",SLP187,"Enter Offline"
"2017-03-06 13:53:20","Hood Conveyor",QFW209,"Hood Upload"
"2017-03-06 13:53:21",U-BOLT,EJO928,"Front U-Bolt"
"2017-03-06 13:54:12","Cab Conveyer",CNZ205,"Cab Upload 2"
"2017-03-06 13:54:12","Cab Conveyor / Monorail",CNZ205,"Cab Upload"
"2017-03-06 13:55:51","Assembly Line Tracker",QFW209,"Pool 13 Start"
"2017-03-06 13:55:53","Assembly Line Tracker",PRA475,"Pool 13 Start"
"2017-03-06 13:57:22","STVMS Tracking Chassis Start",PRA475,"Chassis Start"
"2017-03-06 13:57:48","Hood Conveyor",SZP362,"Hood Upload"
"2017-03-06 13:58:51","Cab in white conveyer",NUX358,"CIW upload"
"2017-03-06 14:00:13",U-BOLT,HMJ710,"Front U-Bolt"
"2017-03-06 14:00:19","Paint Inspection",OWH831,PAINT
"2017-03-06 14:01:04","Paint Inspection",SVP127,PAINT
"2017-03-06 14:01:19","Cab Conveyer",MQH836,"Cab Upload 2"
"2017-03-06 14:01:19","Cab Conveyor / Monorail",MQH836,"Cab Upload"
"2017-03-06 14:04:35","STVMS Tracking Chassis Start",QFW209,"Chassis Start"
"2017-03-06 14:04:39","STVMS Tracking Chassis Start",SZP362,"Chassis Start"
"2017-03-06 14:05:54","Assembly Line Tracker",BIP389,"Pool 13 Start"
"2017-03-06 14:05:56","Assembly Line Tracker",SZP362,"Pool 13 Start"
"2017-03-06 14:06:20",U-BOLT,MVW427,"Front U-Bolt"
"2017-03-06 14:06:46","Hood Conveyor",BIP389,"Hood Upload"
"2017-03-06 14:08:11","Cab in white conveyer",GDR742,"CIW upload"
"2017-03-06 14:08:32","OMT Offline Tracking",EQK798,"Enter Offline"
"2017-03-06 14:10:24","Cab Conveyer",HRY673,"Cab Upload 2"
"2017-03-06 14:10:24","Cab Conveyor / Monorail",HRY673,"Cab Upload"
"2017-03-06 14:11:02","Cab call scan",IQS845,"A Line"
"2017-03-06 14:11:54","STVMS Tracking Chassis Start",BIP389,"Chassis Start"
"2017-03-06 14:13:35",U-BOLT,AMZ845,"Front U-Bolt"
"2017-03-06 14:13:44","Cab Call Scan",DTP539,"B Line"
"2017-03-06 14:14:00","Cab in white conveyer",SPA495,"CIW upload"
"2017-03-06 14:14:22","OMT Offline Tracking",TCS146,"Enter Offline"
"2017-03-06 14:15:25","Cab Conveyer",MRI015,"Cab Upload 2"
"2017-03-06 14:15:25","Cab Conveyor / Monorail",MRI015,"Cab Upload"
"2017-03-06 14:15:54","Assembly Line Tracker",TUQ327,"Pool 13 Start"
"2017-03-06 14:19:33","Cab in white conveyer",RAI572,"CIW upload"
"2017-03-06 14:21:04","Cab Call Scan",ZYA587,"B Line"
"2017-03-06 14:22:21","Cab Conveyer",AKC912,"Cab Upload 2"
"2017-03-06 14:22:21","Cab Conveyor / Monorail",AKC912,"Cab Upload"
"2017-03-06 14:22:21",U-BOLT,HQD748,"Front U-Bolt"
"2017-03-06 14:23:20","OMT Offline Tracking",DFZ024,"Enter Offline"
"2017-03-06 14:23:20","OMT Offline Tracking",DFZ024,Sold
"2017-03-06 14:24:41","STVMS Tracking Chassis Start",TUQ327,"Chassis Start"
"2017-03-06 14:25:38","Cab call scan",IBA235,"A Line"
"2017-03-06 14:28:34",U-BOLT,VQD376,"Front U-Bolt"
"2017-03-06 14:35:50","OMT Offline Tracking",JLD084,"Enter Offline"
"2017-03-06 14:52:54","Hood Conveyor",TUQ327,"Hood Upload"
"2017-03-06 15:00:26","Hood Conveyor",SVP127,"Hood Upload"
"2017-03-06 15:37:08","OMT Offline Tracking",OQA530,"Enter Offline"
