TS_LOAD,SYS_DESC,VEH_SER,OPR_NAME
"2017-03-10 10:44:46","STVMS Tracking Chassis Start",TXR569,"Chassis Start"
"2017-03-10 10:44:49","STVMS Tracking Chassis Start",BYF840,"Chassis Start"
"2017-03-10 10:45:33",U-BOLT,AQG261,"Front U-Bolt"
"2017-03-10 10:45:49","OMT Offline Tracking",FTI653,"Enter Offline"
"2017-03-10 10:53:29","OMT Offline Tracking",KUR214,"Enter Offline"
"2017-03-10 10:57:00","Cab Call Scan",XPQ906,"B Line"
"2017-03-10 10:57:12",U-BOLT,IMS267,"Front U-Bolt"
"2017-03-10 10:57:26","OMT Offline Tracking",ILA012,"Enter Offline"
"2017-03-10 10:58:28","STVMS Tracking Chassis Start",ZJC386,"Chassis Start"
"2017-03-10 11:00:20","OMT Offline Tracking",SPF970,Sold
"2017-03-10 11:14:05","Cab Conveyer",GTO457,"Cab Upload 2"
"2017-03-10 11:14:05","Cab Conveyor / Monorail",GTO457,"Cab Upload"
"2017-03-10 11:21:56","Cab Conveyer",YBP783,"Cab Upload 2"
"2017-03-10 11:21:56","Cab Conveyor / Monorail",YBP783,"Cab Upload"
"2017-03-10 11:25:21","Cab call scan",GZC132,"A Line"
"2017-03-10 11:26:44","Hood Conveyor",ZJK473,"Hood Upload"
"2017-03-10 11:28:20","Cab Conveyer",CMI143,"Cab Upload 2"
"2017-03-10 11:28:20","Cab Conveyor / Monorail",CMI143,"Cab Upload"
"2017-03-10 11:30:53","Paint Inspection",LES327,PAINT
"2017-03-10 11:33:24","Hood Conveyor",GLW381,"Hood Upload"
"2017-03-10 11:34:04","Cab Conveyer",ATG468,"Cab Upload 2"
"2017-03-10 11:34:04","Cab Conveyor / Monorail",ATG468,"Cab Upload"
"2017-03-10 11:34:37","Hood Conveyor",DKE275,"Hood Upload"
"2017-03-10 11:36:01","Cab in white conveyer",FSB584,"CIW upload"
"2017-03-10 11:39:40","Paint Inspection",KTN409,PAINT
"2017-03-10 11:44:35","OMT Offline Tracking",OQS570,Sold
"2017-03-10 11:45:07","Paint Inspection",MUJ483,PAINT
"2017-03-10 11:45:38","Cab call scan",FWS327,"A Line"
"2017-03-10 11:46:11","Cab in white conveyer",AUG052,"CIW upload"
"2017-03-10 11:49:22","Hood Conveyor",MUJ483,"Hood Upload"
"2017-03-10 11:51:47","Cab Call Scan",UXJ427,"B Line"
"2017-03-10 11:52:15","OMT Offline Tracking",FQP941,"Enter Offline"
"2017-03-10 11:52:24","Cab in white conveyer",WDO021,"CIW upload"
"2017-03-10 11:55:59","Cab Conveyer",GZC132,"Cab Upload 2"
"2017-03-10 11:55:59","Cab Conveyor / Monorail",GZC132,"Cab Upload"
"2017-03-10 11:56:30",U-BOLT,YHP863,"Front U-Bolt"
"2017-03-10 11:58:08","Cab in white conveyer",WGT289,"CIW upload"
"2017-03-10 11:58:20","Paint Inspection",RUK258,PAINT
"2017-03-10 11:59:47","Cab Call Scan",CNE620,"B Line"
"2017-03-10 12:02:34","OMT Offline Tracking",MAU864,"Enter Offline"
"2017-03-10 12:02:40","OMT Offline Tracking",HQI892,"Enter Offline"
"2017-03-10 12:03:17","Hood Conveyor",LES327,"Hood Upload"
"2017-03-10 12:03:52",U-BOLT,SEU602,"Front U-Bolt"
"2017-03-10 12:05:02","STVMS Tracking Chassis Start",ZJK473,"Chassis Start"
"2017-03-10 12:05:07","STVMS Tracking Chassis Start",QTI468,"Chassis Start"
"2017-03-10 12:05:12","STVMS Tracking Chassis Start",MBG962,"Chassis Start"
"2017-03-10 12:05:13","Paint Inspection",UZV267,PAINT
"2017-03-10 12:05:17","STVMS Tracking Chassis Start",DKE275,"Chassis Start"
"2017-03-10 12:06:17","Cab Conveyer",XPQ906,"Cab Upload 2"
"2017-03-10 12:06:17","Cab Conveyor / Monorail",XPQ906,"Cab Upload"
"2017-03-10 12:07:22","Cab in white conveyer",NHX895,"CIW upload"
"2017-03-10 12:11:48","OMT Offline Tracking",WBR310,"Enter Offline"
"2017-03-10 12:11:50","Cab Conveyer",FWS327,"Cab Upload 2"
"2017-03-10 12:11:50","Cab Conveyor / Monorail",FWS327,"Cab Upload"
"2017-03-10 12:12:28",U-BOLT,EZV240,"Front U-Bolt"
"2017-03-10 12:13:18","Hood Conveyor",RUK258,"Hood Upload"
"2017-03-10 12:17:08","Hood Conveyor",UZV267,"Hood Upload"
"2017-03-10 12:18:27","Cab Call Scan",DAJ581,"B Line"
"2017-03-10 12:20:41",U-BOLT,HTV792,"Front U-Bolt"
"2017-03-10 12:20:48","Cab Conveyer",UXJ427,"Cab Upload 2"
"2017-03-10 12:20:48","Cab Conveyor / Monorail",UXJ427,"Cab Upload"
"2017-03-10 12:23:40","Cab call scan",MTV391,"A Line"
"2017-03-10 12:28:10","OMT Offline Tracking",LPU731,"Enter Offline"
"2017-03-10 12:30:52","Cab in white conveyer",XUB638,"CIW upload"
"2017-03-10 12:31:30","Paint Inspection",DIN812,PAINT
"2017-03-10 12:32:12","Cab Conveyer",CNE620,"Cab Upload 2"
"2017-03-10 12:32:12","Cab Conveyor / Monorail",CNE620,"Cab Upload"
"2017-03-10 12:33:55",U-BOLT,HXT823,"Front U-Bolt"
"2017-03-10 12:34:41","STVMS Tracking Chassis Start",WQS294,"Chassis Start"
"2017-03-10 12:34:43","STVMS Tracking Chassis Start",MUJ483,"Chassis Start"
"2017-03-10 12:34:47","Cab Call Scan",DUT829,"B Line"
"2017-03-10 12:34:47","STVMS Tracking Chassis Start",GLW381,"Chassis Start"
"2017-03-10 12:34:49","STVMS Tracking Chassis Start",LES327,"Chassis Start"
"2017-03-10 12:34:52","STVMS Tracking Chassis Start",RUK258,"Chassis Start"
"2017-03-10 12:36:37","Cab in white conveyer",XNK048,"CIW upload"
"2017-03-10 12:37:28","Paint Inspection",BPM756,PAINT
"2017-03-10 12:39:07","OMT Offline Tracking",SFZ186,"Enter Offline"
"2017-03-10 12:40:06","Cab Call Scan",JCV863,"B Line"
"2017-03-10 12:42:23",U-BOLT,SNU912,"Front U-Bolt"
"2017-03-10 12:42:33","Paint Inspection",XWS890,PAINT
"2017-03-10 12:42:58","Cab in white conveyer",WYB426,"CIW upload"
"2017-03-10 12:43:21","OMT Offline Tracking",XSZ543,"Enter Offline"
"2017-03-10 12:44:45","Cab call scan",PVO367,"A Line"
"2017-03-10 12:44:48","Hood Conveyor",BPM756,"Hood Upload"
"2017-03-10 12:46:49","Hood Conveyor",DIN812,"Hood Upload"
"2017-03-10 12:48:17","OMT Offline Tracking",PWR481,"Enter Offline"
"2017-03-10 12:48:39","Cab Conveyer",DAJ581,"Cab Upload 2"
"2017-03-10 12:48:39","Cab Conveyor / Monorail",DAJ581,"Cab Upload"
"2017-03-10 12:49:45","Cab in white conveyer",UDG579,"CIW upload"
"2017-03-10 12:49:48",U-BOLT,CFO213,"Front U-Bolt"
"2017-03-10 12:51:11","Hood Conveyor",XWS890,"Hood Upload"
"2017-03-10 12:53:45","STVMS Tracking Chassis Start",UZV267,"Chassis Start"
"2017-03-10 12:53:49","STVMS Tracking Chassis Start",BPM756,"Chassis Start"
"2017-03-10 12:55:18","Cab in white conveyer",EXO028,"CIW upload"
"2017-03-10 12:55:57","Hood Conveyor",LWM061,"Hood Upload"
"2017-03-10 12:56:00","STVMS Tracking Chassis Start",DIN812,"Chassis Start"
"2017-03-10 12:56:09","Cab call scan",DRY562,"A Line"
"2017-03-10 12:56:36","Cab Conveyer",MTV391,"Cab Upload 2"
"2017-03-10 12:56:36","Cab Conveyor / Monorail",MTV391,"Cab Upload"
"2017-03-10 12:57:16","OMT Offline Tracking",XGC043,"Enter Offline"
"2017-03-10 13:01:40","Cab in white conveyer",HSE253,"CIW upload"
"2017-03-10 13:02:40","OMT Offline Tracking",HQI892,Sold
"2017-03-10 13:03:33","Cab Conveyer",PVO367,"Cab Upload 2"
"2017-03-10 13:03:33","Cab Conveyor / Monorail",PVO367,"Cab Upload"
"2017-03-10 13:05:07","Paint Inspection",ZBT013,PAINT
"2017-03-10 13:05:19","Paint Inspection",LWM061,PAINT
"2017-03-10 13:06:20","Cab Call Scan",NTD012,"B Line"
"2017-03-10 13:07:26","Cab in white conveyer",MXU287,"CIW upload"
"2017-03-10 13:07:28",U-BOLT,TXR569,"Front U-Bolt"
"2017-03-10 13:08:04","STVMS Tracking Top Station",XET976,"Top Station"
"2017-03-10 13:08:08","STVMS Tracking Top Station",TXR569,"Top Station"
"2017-03-10 13:08:16","STVMS Tracking Top Station",BYF840,"Top Station"
"2017-03-10 13:08:19","STVMS Tracking Top Station",ZJC386,"Top Station"
"2017-03-10 13:08:22","STVMS Tracking Top Station",ZJK473,"Top Station"
"2017-03-10 13:08:26","STVMS Tracking Top Station",QTI468,"Top Station"
"2017-03-10 13:08:31","STVMS Tracking Top Station",MBG962,"Top Station"
"2017-03-10 13:08:35","STVMS Tracking Top Station",DKE275,"Top Station"
"2017-03-10 13:08:48","STVMS Tracking Top Station",MUJ483,"Top Station"
"2017-03-10 13:09:01","STVMS Tracking Top Station",GLW381,"Top Station"
"2017-03-10 13:09:06","STVMS Tracking Top Station",LES327,"Top Station"
"2017-03-10 13:09:11","STVMS Tracking Top Station",RUK258,"Top Station"
"2017-03-10 13:09:15","STVMS Tracking Top Station",UZV267,"Top Station"
"2017-03-10 13:09:28","STVMS Tracking Top Station",BPM756,"Top Station"
"2017-03-10 13:10:49","OMT Offline Tracking",HCS198,"Enter Offline"
"2017-03-10 13:10:51","Assembly Line Tracker",BPM756,"Pool 60 Start"
"2017-03-10 13:10:52","Assembly Line Tracker",UZV267,"Pool 60 Start"
"2017-03-10 13:10:53","Assembly Line Tracker",RUK258,"Pool 60 Start"
"2017-03-10 13:10:54","Assembly Line Tracker",LES327,"Pool 60 Start"
"2017-03-10 13:10:55","Assembly Line Tracker",GLW381,"Pool 60 Start"
"2017-03-10 13:10:56","Assembly Line Tracker",MUJ483,"Pool 60 Start"
"2017-03-10 13:10:57","Assembly Line Tracker",DKE275,"Pool 60 Start"
"2017-03-10 13:10:58","Assembly Line Tracker",MBG962,"Pool 60 Start"
"2017-03-10 13:10:59","Assembly Line Tracker",QTI468,"Pool 60 Start"
"2017-03-10 13:11:00","Assembly Line Tracker",ZJK473,"Pool 60 Start"
"2017-03-10 13:11:01","Assembly Line Tracker",ZJC386,"Pool 60 Start"
"2017-03-10 13:11:02","Assembly Line Tracker",BYF840,"Pool 60 Start"
"2017-03-10 13:11:04","Assembly Line Tracker",TXR569,"Pool 60 Start"
"2017-03-10 13:11:05","Assembly Line Tracker",XET976,"Pool 60 Start"
"2017-03-10 13:11:20","Cab call scan",IVC016,"A Line"
"2017-03-10 13:11:40","Paint Inspection",ZJU865,PAINT
"2017-03-10 13:12:05","Hood Conveyor",ZJU865,"Hood Upload"
"2017-03-10 13:12:34","Cab Conveyer",DUT829,"Cab Upload 2"
"2017-03-10 13:12:34","Cab Conveyor / Monorail",DUT829,"Cab Upload"
"2017-03-10 13:12:56","Cab in white conveyer",GJI906,"CIW upload"
"2017-03-10 13:14:32",U-BOLT,BYF840,"Front U-Bolt"
"2017-03-10 13:15:52","Cab Call Scan",HBM615,"B Line"
"2017-03-10 13:16:11","Cab in white conveyer",GWQ581,"CIW upload"
"2017-03-10 13:16:21","Paint Inspection",JZP143,PAINT
"2017-03-10 13:16:22","Cab in white conveyer",IYM374,"CIW upload"
"2017-03-10 13:16:34","Cab in white conveyer",PNR981,"CIW upload"
"2017-03-10 13:17:13","Hood Conveyor",ZBT013,"Hood Upload"
"2017-03-10 13:19:30","OMT Offline Tracking",JIN079,"Enter Offline"
"2017-03-10 13:20:50","STVMS Tracking Chassis Start",LWM061,"Chassis Start"
"2017-03-10 13:20:53","STVMS Tracking Chassis Start",XWS890,"Chassis Start"
"2017-03-10 13:20:56","STVMS Tracking Chassis Start",ZJU865,"Chassis Start"
"2017-03-10 13:22:12","Cab Conveyer",JCV863,"Cab Upload 2"
"2017-03-10 13:22:12","Cab Conveyor / Monorail",JCV863,"Cab Upload"
"2017-03-10 13:23:39","Hood Conveyor",JZP143,"Hood Upload"
"2017-03-10 13:24:07","Cab Conveyer",DRY562,"Cab Upload 2"
"2017-03-10 13:24:07","Cab Conveyor / Monorail",DRY562,"Cab Upload"
"2017-03-10 13:24:14",U-BOLT,ZJC386,"Front U-Bolt"
"2017-03-10 13:24:34","OMT Offline Tracking",TBP914,"Enter Offline"
"2017-03-10 13:24:58","Paint Inspection",TJG894,PAINT
"2017-03-10 13:25:46","Cab call scan",QTF497,"A Line"
"2017-03-10 13:26:10","OMT Offline Tracking",TMU402,"Enter Offline"
"2017-03-10 13:27:14","Cab Call Scan",AQG261,"B Line"
"2017-03-10 13:28:12","Cab in white conveyer",IYM374,"CIW upload"
"2017-03-10 13:29:45","Paint Inspection",FHL296,PAINT
"2017-03-10 13:30:12","Hood Conveyor",TJG894,"Hood Upload"
"2017-03-10 13:31:06","STVMS Tracking Chassis Start",JZP143,"Chassis Start"
"2017-03-10 13:31:43","Cab Conveyer",IVC016,"Cab Upload 2"
"2017-03-10 13:31:43","Cab Conveyor / Monorail",IVC016,"Cab Upload"
"2017-03-10 13:33:59",U-BOLT,ZJK473,"Front U-Bolt"
"2017-03-10 13:34:34","Paint Inspection",GWE561,PAINT
"2017-03-10 13:34:38","Hood Conveyor",FHL296,"Hood Upload"
"2017-03-10 13:38:00","OMT Offline Tracking",XJI184,"Enter Offline"
"2017-03-10 13:38:35","Cab in white conveyer",VRO359,"CIW upload"
"2017-03-10 13:38:41","STVMS Tracking Top Station",DIN812,"Top Station"
"2017-03-10 13:38:44","STVMS Tracking Top Station",LWM061,"Top Station"
"2017-03-10 13:38:47","STVMS Tracking Top Station",XWS890,"Top Station"
"2017-03-10 13:39:30","STVMS Tracking Chassis Start",ZBT013,"Chassis Start"
"2017-03-10 13:39:46","Cab Conveyer",NTD012,"Cab Upload 2"
"2017-03-10 13:39:46","Cab Conveyor / Monorail",NTD012,"Cab Upload"
"2017-03-10 13:40:05","Cab call scan",YKL719,"A Line"
"2017-03-10 13:40:52","Assembly Line Tracker",XWS890,"Pool 60 Start"
"2017-03-10 13:40:53","Assembly Line Tracker",LWM061,"Pool 60 Start"
"2017-03-10 13:40:54","Assembly Line Tracker",DIN812,"Pool 60 Start"
"2017-03-10 13:41:58",U-BOLT,QTI468,"Front U-Bolt"
"2017-03-10 13:43:47","Cab Conveyer",HBM615,"Cab Upload 2"
"2017-03-10 13:43:47","Cab Conveyor / Monorail",HBM615,"Cab Upload"
"2017-03-10 13:44:52","Cab in white conveyer",KQO271,"CIW upload"
"2017-03-10 13:45:41","Hood Conveyor",GWE561,"Hood Upload"
"2017-03-10 13:47:39","Paint Inspection",FCR320,PAINT
"2017-03-10 13:48:17","OMT Offline Tracking",PWR481,Sold
"2017-03-10 13:50:06","Cab in white conveyer",ULF935,"CIW upload"
"2017-03-10 13:51:09","OMT Offline Tracking",YRW680,"Enter Offline"
"2017-03-10 13:52:12","Cab Call Scan",IMS267,"B Line"
"2017-03-10 13:52:43","Paint Inspection",TEN567,PAINT
"2017-03-10 13:55:11","Cab Conveyer",QTF497,"Cab Upload 2"
"2017-03-10 13:55:11","Cab Conveyor / Monorail",QTF497,"Cab Upload"
"2017-03-10 13:55:56",U-BOLT,DKE275,"Front U-Bolt"
"2017-03-10 13:55:57","Cab in white conveyer",NOL934,"CIW upload"
"2017-03-10 13:57:26","Paint Inspection",WBS653,PAINT
"2017-03-10 13:58:25","OMT Offline Tracking",BJM584,"Enter Offline"
"2017-03-10 13:59:17","Cab Conveyer",AQG261,"Cab Upload 2"
"2017-03-10 13:59:17","Cab Conveyor / Monorail",AQG261,"Cab Upload"
"2017-03-10 13:59:35","Cab call scan",KIA624,"A Line"
"2017-03-10 14:00:10","STVMS Tracking Chassis Start",FHL296,"Chassis Start"
"2017-03-10 14:00:14","STVMS Tracking Chassis Start",TJG894,"Chassis Start"
"2017-03-10 14:00:17","STVMS Tracking Chassis Start",GWE561,"Chassis Start"
"2017-03-10 14:02:44",U-BOLT,MUJ483,"Front U-Bolt"
"2017-03-10 14:04:23","OMT Offline Tracking",LOF143,"Enter Offline"
"2017-03-10 14:04:44","Cab in white conveyer",IXJ859,"CIW upload"
"2017-03-10 14:07:52","OMT Offline Tracking",TEK452,"Enter Offline"
"2017-03-10 14:08:36","STVMS Tracking Chassis Start",TEN567,"Chassis Start"
"2017-03-10 14:09:55","Paint Inspection",JNM860,PAINT
"2017-03-10 14:10:53","Cab Conveyer",YKL719,"Cab Upload 2"
"2017-03-10 14:10:53","Cab Conveyor / Monorail",YKL719,"Cab Upload"
"2017-03-10 14:11:40","Paint Inspection",ZJU865,PAINT
"2017-03-10 14:13:17","Cab Call Scan",YHP863,"B Line"
"2017-03-10 14:14:03","Cab call scan",SEU602,"A Line"
"2017-03-10 14:14:59","STVMS Tracking Chassis Start",WBS653,"Chassis Start"
"2017-03-10 14:15:26","Cab Call Scan",EZV240,"B Line"
"2017-03-10 14:16:21","Paint Inspection",JZP143,PAINT
"2017-03-10 14:16:53","Cab Conveyer",IMS267,"Cab Upload 2"
"2017-03-10 14:16:53","Cab Conveyor / Monorail",IMS267,"Cab Upload"
"2017-03-10 14:18:03",U-BOLT,LES327,"Front U-Bolt"
"2017-03-10 14:19:30","OMT Offline Tracking",JIN079,Sold
"2017-03-10 14:23:43",U-BOLT,RUK258,"Front U-Bolt"
"2017-03-10 14:24:58","Paint Inspection",TJG894,PAINT
"2017-03-10 14:25:59","Cab call scan",HTV792,"A Line"
"2017-03-10 14:27:11","STVMS Tracking Chassis Start",GIL947,"Chassis Start"
"2017-03-10 14:27:39","Cab Conveyer",KIA624,"Cab Upload 2"
"2017-03-10 14:27:39","Cab Conveyor / Monorail",KIA624,"Cab Upload"
"2017-03-10 14:29:45","Paint Inspection",FHL296,PAINT
"2017-03-10 14:34:34","Paint Inspection",GWE561,PAINT
"2017-03-10 14:39:39","OMT Offline Tracking",EBM074,"Enter Offline"
"2017-03-10 14:47:39","Paint Inspection",FCR320,PAINT
"2017-03-10 14:51:09","OMT Offline Tracking",YRW680,"Enter Offline"
"2017-03-10 14:52:43","Paint Inspection",TEN567,PAINT
"2017-03-10 14:57:26","Paint Inspection",WBS653,PAINT
"2017-03-10 14:58:25","OMT Offline Tracking",BJM584,"Enter Offline"
"2017-03-10 14:58:25","OMT Offline Tracking",BJM584,Sold
"2017-03-10 15:04:23","OMT Offline Tracking",LOF143,"Enter Offline"
"2017-03-10 15:07:52","OMT Offline Tracking",TEK452,"Enter Offline"
"2017-03-10 15:09:55","Paint Inspection",JNM860,PAINT
"2017-03-10 15:39:39","OMT Offline Tracking",EBM074,"Enter Offline"
