TS_LOAD,SYS_DESC,VEH_SER,OPR_NAME
"2017-03-08 06:54:55","Cab Conveyor / Monorail",TPJ583,"Cab Upload"
"2017-03-08 06:56:55","Cab in white conveyer",DPA037,"CIW upload"
"2017-03-08 06:57:51","Cab Call Scan",WTB963,"B Line"
"2017-03-08 06:58:12","Hood Conveyor",WQB451,"Hood Upload"
"2017-03-08 06:58:37",U-BOLT,JCM567,"Front U-Bolt"
"2017-03-08 06:59:39","Cab call scan",INW067,"A Line"
"2017-03-08 07:00:50","Assembly Line Tracker",TEP325,"Pool 13 Start"
"2017-03-08 07:01:34","Cab Conveyer",QVP853,"Cab Upload 2"
"2017-03-08 07:01:34","Cab Conveyor / Monorail",QVP853,"Cab Upload"
"2017-03-08 07:03:34","OMT Offline Tracking",JPU485,"Enter Offline"
"2017-03-08 07:05:50","Assembly Line Tracker",NKE126,"Pool 13 Start"
"2017-03-08 07:06:02",U-BOLT,GFM783,"Front U-Bolt"
"2017-03-08 07:06:42","Paint Inspection",SPA495,PAINT
"2017-03-08 07:07:24","Cab Conveyer",YHB831,"Cab Upload 2"
"2017-03-08 07:07:24","Cab Conveyor / Monorail",YHB831,"Cab Upload"
"2017-03-08 07:07:45","Cab in white conveyer",OQS570,"CIW upload"
"2017-03-08 07:10:30","OMT Offline Tracking",LEA891,"Enter Offline"
"2017-03-08 07:11:02","Cab Call Scan",NKM173,"B Line"
"2017-03-08 07:11:32","STVMS Tracking Chassis Start",KSX968,"Chassis Start"
"2017-03-08 07:11:35","STVMS Tracking Chassis Start",TFX540,"Chassis Start"
"2017-03-08 07:11:38","STVMS Tracking Chassis Start",XFN395,"Chassis Start"
"2017-03-08 07:11:41","STVMS Tracking Chassis Start",TRL028,"Chassis Start"
"2017-03-08 07:12:26","Paint Inspection",RAI572,PAINT
"2017-03-08 07:13:10",U-BOLT,EUZ386,"Front U-Bolt"
"2017-03-08 07:14:19","Cab call scan",JOM027,"A Line"
"2017-03-08 07:15:36","Cab Conveyer",XLW275,"Cab Upload 2"
"2017-03-08 07:15:36","Cab Conveyor / Monorail",XLW275,"Cab Upload"
"2017-03-08 07:16:44","Paint Inspection",LTV094,PAINT
"2017-03-08 07:18:05",U-BOLT,EUZ386,"Rear U-Bolt"
"2017-03-08 07:18:28","Paint Inspection",WRT608,PAINT
"2017-03-08 07:19:01","Hood Conveyor",KMA503,"Hood Upload"
"2017-03-08 07:19:53","OMT Offline Tracking",SIW958,"Enter Offline"
"2017-03-08 07:19:53","OMT Offline Tracking",SIW958,Sold
"2017-03-08 07:21:45","Hood Conveyor",KSX968,"Hood Upload"
"2017-03-08 07:22:21","Paint Inspection",YAP829,PAINT
"2017-03-08 07:22:22",U-BOLT,TMZ629,"Front U-Bolt"
"2017-03-08 07:22:47","STVMS Tracking Top Station",XFN395,"Top Station"
"2017-03-08 07:22:49","OMT Offline Tracking",OSR174,"Enter Offline"
"2017-03-08 07:23:57","Cab Conveyer",INW067,"Cab Upload 2"
"2017-03-08 07:23:57","Cab Conveyor / Monorail",INW067,"Cab Upload"
"2017-03-08 07:24:08","Cab Call Scan",DZV145,"B Line"
"2017-03-08 07:25:51","Assembly Line Tracker",QMA357,"Pool 13 Start"
"2017-03-08 07:25:51","Assembly Line Tracker",XFN395,"Pool 60 Start"
"2017-03-08 07:25:52","Assembly Line Tracker",FMU279,"Pool 13 Start"
"2017-03-08 07:26:36","Cab in white conveyer",KUR214,"CIW upload"
"2017-03-08 07:26:45","Hood Conveyor",XFN395,"Hood Upload"
"2017-03-08 07:26:50",U-BOLT,TMZ629,"Rear U-Bolt"
"2017-03-08 07:29:33","STVMS Tracking Top Station",TRL028,"Top Station"
"2017-03-08 07:29:52","Cab call scan",AJF195,"A Line"
"2017-03-08 07:29:53","STVMS Tracking Chassis Start",TEP325,"Chassis Start"
"2017-03-08 07:29:56","STVMS Tracking Chassis Start",NKE126,"Chassis Start"
"2017-03-08 07:29:59","STVMS Tracking Chassis Start",FMU279,"Chassis Start"
"2017-03-08 07:30:52","Assembly Line Tracker",TRL028,"Pool 60 Start"
"2017-03-08 07:31:00",U-BOLT,SNI285,"Front U-Bolt"
"2017-03-08 07:31:35","Hood Conveyor",TFX540,"Hood Upload"
"2017-03-08 07:31:39","OMT Offline Tracking",USD901,"Enter Offline"
"2017-03-08 07:31:55","Cab Conveyer",WTB963,"Cab Upload 2"
"2017-03-08 07:31:55","Cab Conveyor / Monorail",WTB963,"Cab Upload"
"2017-03-08 07:33:15",U-BOLT,SNI285,"Rear U-Bolt"
"2017-03-08 07:33:33","Cab in white conveyer",ILA012,"CIW upload"
"2017-03-08 07:34:12","Paint Inspection",ZIQ738,PAINT
"2017-03-08 07:35:34","Hood Conveyor",TRL028,"Hood Upload"
"2017-03-08 07:35:35","STVMS Tracking Top Station",TEP325,"Top Station"
"2017-03-08 07:35:51","Assembly Line Tracker",TEP325,"Pool 60 Start"
"2017-03-08 07:38:37",U-BOLT,PMN417,"Front U-Bolt"
"2017-03-08 07:40:51","Assembly Line Tracker",ERC382,"Pool 13 Start"
"2017-03-08 07:41:23","Cab Conveyer",NKM173,"Cab Upload 2"
"2017-03-08 07:41:23","Cab Conveyor / Monorail",NKM173,"Cab Upload"
"2017-03-08 07:43:20","Cab in white conveyer",FQP941,"CIW upload"
"2017-03-08 07:43:40","STVMS Tracking Top Station",NKE126,"Top Station"
"2017-03-08 07:43:57","Hood Conveyor",TEP325,"Hood Upload"
"2017-03-08 07:44:05","STVMS Tracking Chassis Start",QMA357,"Chassis Start"
"2017-03-08 07:44:07","Cab call scan",UBZ174,"A Line"
"2017-03-08 07:44:09","STVMS Tracking Chassis Start",ERC382,"Chassis Start"
"2017-03-08 07:44:12","STVMS Tracking Chassis Start",GQV369,"Chassis Start"
"2017-03-08 07:45:52","Assembly Line Tracker",NKE126,"Pool 60 Start"
"2017-03-08 07:46:36","Cab Call Scan",PMG926,"B Line"
"2017-03-08 07:47:33","Cab Conveyer",JOM027,"Cab Upload 2"
"2017-03-08 07:47:33","Cab Conveyor / Monorail",JOM027,"Cab Upload"
"2017-03-08 07:50:04",U-BOLT,ZDI213,"Rear U-Bolt"
"2017-03-08 07:50:48","Hood Conveyor",NKE126,"Hood Upload"
"2017-03-08 07:50:49","Cab Conveyer",AJF195,"Cab Upload 2"
"2017-03-08 07:50:49","Cab Conveyor / Monorail",AJF195,"Cab Upload"
"2017-03-08 07:51:02","Cab Call Scan",QDR380,"B Line"
"2017-03-08 07:51:53","Paint Inspection",THO850,PAINT
"2017-03-08 07:52:51","Hood Conveyor",FMU279,"Hood Upload"
"2017-03-08 07:53:06","OMT Offline Tracking",CQU695,"Enter Offline"
"2017-03-08 07:54:18","Cab in white conveyer",HQI892,"CIW upload"
"2017-03-08 07:55:10","STVMS Tracking Top Station",FMU279,"Top Station"
"2017-03-08 07:55:51","Assembly Line Tracker",FMU279,"Pool 60 Start"
"2017-03-08 07:55:58",U-BOLT,ALE837,"Front U-Bolt"
"2017-03-08 07:56:05","OMT Offline Tracking",WBH162,"Enter Offline"
"2017-03-08 07:57:03","Hood Conveyor",QMA357,"Hood Upload"
"2017-03-08 07:57:56","STVMS Tracking Top Station",QMA357,"Top Station"
"2017-03-08 07:58:24","Cab call scan",GOB710,"A Line"
"2017-03-08 07:58:50","Paint Inspection",ARS065,PAINT
"2017-03-08 07:58:52","STVMS Tracking Chassis Start",QZB271,"Chassis Start"
"2017-03-08 07:58:54",U-BOLT,ALE837,"Rear U-Bolt"
"2017-03-08 07:58:55","STVMS Tracking Chassis Start",YGL283,"Chassis Start"
"2017-03-08 08:00:52","Assembly Line Tracker",QMA357,"Pool 60 Start"
"2017-03-08 08:02:04","Cab in white conveyer",MAU864,"CIW upload"
"2017-03-08 08:02:31",U-BOLT,WQB451,"Front U-Bolt"
"2017-03-08 08:02:40","Cab Conveyer",DZV145,"Cab Upload 2"
"2017-03-08 08:02:40","Cab Conveyor / Monorail",DZV145,"Cab Upload"
"2017-03-08 08:04:56","Paint Inspection",EZQ530,PAINT
"2017-03-08 08:05:12",U-BOLT,WQB451,"Rear U-Bolt"
"2017-03-08 08:06:42","Paint Inspection",OXE951,PAINT
"2017-03-08 08:06:46","STVMS Tracking Top Station",ERC382,"Top Station"
"2017-03-08 08:07:12","Cab in white conveyer",WBR310,"CIW upload"
"2017-03-08 08:08:00","Hood Conveyor",ERC382,"Hood Upload"
"2017-03-08 08:09:55","Hood Conveyor",GQV369,"Hood Upload"
"2017-03-08 08:10:51","Assembly Line Tracker",YGL283,"Pool 13 Start"
"2017-03-08 08:10:51","Assembly Line Tracker",QZB271,"Pool 13 Start"
"2017-03-08 08:10:52","Assembly Line Tracker",GQV369,"Pool 13 Start"
"2017-03-08 08:10:52","Assembly Line Tracker",ERC382,"Pool 60 Start"
"2017-03-08 08:10:53","Assembly Line Tracker",RHX208,"Pool 13 Start"
"2017-03-08 08:10:59","Cab Conveyer",UBZ174,"Cab Upload 2"
"2017-03-08 08:10:59","Cab Conveyor / Monorail",UBZ174,"Cab Upload"
"2017-03-08 08:11:21","Paint Inspection",TZO690,PAINT
"2017-03-08 08:11:23",U-BOLT,KMA503,"Front U-Bolt"
"2017-03-08 08:12:58","Cab in white conveyer",LPU731,"CIW upload"
"2017-03-08 08:13:45","Cab call scan",CSW718,"A Line"
"2017-03-08 08:13:56","Hood Conveyor",QZB271,"Hood Upload"
"2017-03-08 08:14:25","OMT Offline Tracking",DVM139,"Enter Offline"
"2017-03-08 08:14:34","STVMS Tracking Top Station",GQV369,"Top Station"
"2017-03-08 08:15:51","Assembly Line Tracker",GQV369,"Pool 60 Start"
"2017-03-08 08:16:09","Paint Inspection",LED479,PAINT
"2017-03-08 08:17:45",U-BOLT,KSX968,"Front U-Bolt"
"2017-03-08 08:17:52","OMT Offline Tracking",TYA561,"Enter Offline"
"2017-03-08 08:18:01","Hood Conveyor",YGL283,"Hood Upload"
"2017-03-08 08:18:14","Cab Conveyer",GOB710,"Cab Upload 2"
"2017-03-08 08:18:14","Cab Conveyor / Monorail",GOB710,"Cab Upload"
"2017-03-08 08:18:34","Cab Call Scan",MHU637,"B Line"
"2017-03-08 08:19:28","STVMS Tracking Top Station",QZB271,"Top Station"
"2017-03-08 08:20:51","Assembly Line Tracker",WRT608,"Pool 13 Start"
"2017-03-08 08:20:51","Assembly Line Tracker",QZB271,"Pool 60 Start"
"2017-03-08 08:22:13","Paint Inspection",QBR938,PAINT
"2017-03-08 08:22:20","Hood Conveyor",RHX208,"Hood Upload"
"2017-03-08 08:22:31","Cab in white conveyer",KTN409,"CIW upload"
"2017-03-08 08:24:35","OMT Offline Tracking",UBJ603,"Enter Offline"
"2017-03-08 08:24:35","OMT Offline Tracking",UBJ603,Sold
"2017-03-08 08:25:12",U-BOLT,TFX540,"Front U-Bolt"
"2017-03-08 08:25:31","STVMS Tracking Top Station",YGL283,"Top Station"
"2017-03-08 08:25:51","Assembly Line Tracker",YGL283,"Pool 60 Start"
"2017-03-08 08:27:08","Cab in white conveyer",AYD251,"CIW upload"
"2017-03-08 08:27:23","Cab Conveyer",PMG926,"Cab Upload 2"
"2017-03-08 08:27:23","Cab Conveyor / Monorail",PMG926,"Cab Upload"
"2017-03-08 08:27:41","OMT Offline Tracking",GPJ498,"Enter Offline"
"2017-03-08 08:27:48",U-BOLT,TFX540,"Rear U-Bolt"
"2017-03-08 08:28:23","Paint Inspection",YBJ023,PAINT
"2017-03-08 08:29:10","STVMS Tracking Chassis Start",RHX208,"Chassis Start"
"2017-03-08 08:29:13","STVMS Tracking Chassis Start",WRT608,"Chassis Start"
"2017-03-08 08:29:17","STVMS Tracking Chassis Start",NUX358,"Chassis Start"
"2017-03-08 08:29:33","Cab call scan",USH564,"A Line"
"2017-03-08 08:31:34",U-BOLT,XFN395,"Front U-Bolt"
"2017-03-08 08:31:43","Hood Conveyor",WRT608,"Hood Upload"
"2017-03-08 08:31:51","STVMS Tracking Top Station",RHX208,"Top Station"
"2017-03-08 08:33:22","Cab Call Scan",DZO637,"B Line"
"2017-03-08 08:33:26","Paint Inspection",UWT728,PAINT
"2017-03-08 08:34:06","Cab in white conveyer",SFZ186,"CIW upload"
"2017-03-08 08:34:43",U-BOLT,XFN395,"Rear U-Bolt"
"2017-03-08 08:35:37","Cab Conveyer",QDR380,"Cab Upload 2"
"2017-03-08 08:35:37","Cab Conveyor / Monorail",QDR380,"Cab Upload"
"2017-03-08 08:35:44","Hood Conveyor",NUX358,"Hood Upload"
"2017-03-08 08:35:51","Assembly Line Tracker",RHX208,"Pool 60 Start"
"2017-03-08 08:38:52",U-BOLT,TRL028,"Front U-Bolt"
"2017-03-08 08:39:05","Paint Inspection",ICB356,PAINT
"2017-03-08 08:39:38","STVMS Tracking Top Station",WRT608,"Top Station"
"2017-03-08 08:40:51","Assembly Line Tracker",WRT608,"Pool 60 Start"
"2017-03-08 08:41:13","Cab Conveyer",CSW718,"Cab Upload 2"
"2017-03-08 08:41:13","Cab Conveyor / Monorail",CSW718,"Cab Upload"
"2017-03-08 08:43:05","OMT Offline Tracking",OTS758,"Enter Offline"
"2017-03-08 08:43:05","OMT Offline Tracking",OTS758,Sold
"2017-03-08 08:43:15","Cab call scan",CJQ075,"A Line"
"2017-03-08 08:45:22","Cab in white conveyer",XSZ543,"CIW upload"
"2017-03-08 08:45:51","Assembly Line Tracker",GDR742,"Pool 13 Start"
"2017-03-08 08:45:52","Assembly Line Tracker",NUX358,"Pool 13 Start"
"2017-03-08 08:45:53","Assembly Line Tracker",SPA495,"Pool 13 Start"
"2017-03-08 08:48:22",U-BOLT,TEP325,"Front U-Bolt"
"2017-03-08 08:48:46","OMT Offline Tracking",JYL728,"Enter Offline"
"2017-03-08 08:49:23","STVMS Tracking Top Station",NUX358,"Top Station"
"2017-03-08 08:49:39","Hood Conveyor",GDR742,"Hood Upload"
"2017-03-08 08:50:18","STVMS Tracking Chassis Start",GDR742,"Chassis Start"
"2017-03-08 08:50:21","STVMS Tracking Chassis Start",SPA495,"Chassis Start"
"2017-03-08 08:50:24","STVMS Tracking Chassis Start",RAI572,"Chassis Start"
"2017-03-08 08:50:53","Assembly Line Tracker",NUX358,"Pool 60 Start"
"2017-03-08 08:53:42","Hood Conveyor",SPA495,"Hood Upload"
"2017-03-08 08:54:11",U-BOLT,NKE126,"Front U-Bolt"
"2017-03-08 08:55:32",U-BOLT,NKE126,"Rear U-Bolt"
"2017-03-08 08:55:51","Assembly Line Tracker",RAI572,"Pool 13 Start"
"2017-03-08 08:56:06","Cab Conveyer",MHU637,"Cab Upload 2"
"2017-03-08 08:56:06","Cab Conveyor / Monorail",MHU637,"Cab Upload"
"2017-03-08 08:57:39","Paint Inspection",MPE786,PAINT
"2017-03-08 08:57:46","Cab Call Scan",RQJ940,"B Line"
"2017-03-08 08:57:54","OMT Offline Tracking",XWK825,"Enter Offline"
"2017-03-08 08:58:23","Cab Conveyer",USH564,"Cab Upload 2"
"2017-03-08 08:58:23","Cab Conveyor / Monorail",USH564,"Cab Upload"
"2017-03-08 08:58:38","Cab call scan",YDL247,"A Line"
"2017-03-08 08:58:58","Hood Conveyor",RAI572,"Hood Upload"
"2017-03-08 08:59:17","Cab in white conveyer",PWR481,"CIW upload"
"2017-03-08 09:02:13",U-BOLT,FMU279,"Front U-Bolt"
"2017-03-08 09:02:37","STVMS Tracking Top Station",GDR742,"Top Station"
"2017-03-08 09:03:12","Paint Inspection",GSF615,PAINT
"2017-03-08 09:03:32","Hood Conveyor",LTV094,"Hood Upload"
"2017-03-08 09:04:49",U-BOLT,FMU279,"Rear U-Bolt"
"2017-03-08 09:05:51","Assembly Line Tracker",GDR742,"Pool 60 Start"
"2017-03-08 09:06:00","OMT Offline Tracking",OTX594,"Enter Offline"
"2017-03-08 09:06:12","OMT Offline Tracking",NUR218,"Enter Offline"
"2017-03-08 09:06:43","Cab in white conveyer",XGC043,"CIW upload"
"2017-03-08 09:08:10","Cab Conveyer",DZO637,"Cab Upload 2"
"2017-03-08 09:08:10","Cab Conveyor / Monorail",DZO637,"Cab Upload"
"2017-03-08 09:09:10",U-BOLT,QMA357,"Front U-Bolt"
"2017-03-08 09:10:01","STVMS Tracking Top Station",SPA495,"Top Station"
"2017-03-08 09:10:34",U-BOLT,QMA357,"Rear U-Bolt"
"2017-03-08 09:10:43","Hood Conveyor",YAP829,"Hood Upload"
"2017-03-08 09:10:48","Paint Inspection",JBC439,PAINT
"2017-03-08 09:10:51","Assembly Line Tracker",YAP829,"Pool 13 Start"
"2017-03-08 09:10:52","Assembly Line Tracker",LTV094,"Pool 13 Start"
"2017-03-08 09:10:52","Assembly Line Tracker",SPA495,"Pool 60 Start"
"2017-03-08 09:11:01","Cab call scan",GFM783,"A Line"
"2017-03-08 09:12:35","Cab in white conveyer",JIN079,"CIW upload"
"2017-03-08 09:14:22","Cab Call Scan",JCM567,"B Line"
"2017-03-08 09:15:49","Hood Conveyor",ZIQ738,"Hood Upload"
"2017-03-08 09:15:53","STVMS Tracking Top Station",RAI572,"Top Station"
"2017-03-08 09:16:08","Cab Conveyer",CJQ075,"Cab Upload 2"
"2017-03-08 09:16:08","Cab Conveyor / Monorail",CJQ075,"Cab Upload"
"2017-03-08 09:16:43",U-BOLT,ERC382,"Front U-Bolt"
"2017-03-08 09:17:55",U-BOLT,ERC382,"Rear U-Bolt"
"2017-03-08 09:18:19","Cab in white conveyer",HCS198,"CIW upload"
"2017-03-08 09:18:39","OMT Offline Tracking",KSP816,"Enter Offline"
"2017-03-08 09:19:12","STVMS Tracking Chassis Start",LTV094,"Chassis Start"
"2017-03-08 09:19:14","STVMS Tracking Chassis Start",YAP829,"Chassis Start"
"2017-03-08 09:19:17","STVMS Tracking Chassis Start",ZIQ738,"Chassis Start"
"2017-03-08 09:19:19","Paint Inspection",QPC953,PAINT
"2017-03-08 09:19:20","STVMS Tracking Chassis Start",THO850,"Chassis Start"
"2017-03-08 09:20:02","Cab Conveyer",RQJ940,"Cab Upload 2"
"2017-03-08 09:20:02","Cab Conveyor / Monorail",RQJ940,"Cab Upload"
"2017-03-08 09:20:54","Assembly Line Tracker",RAI572,"Pool 60 Start"
"2017-03-08 09:21:33","OMT Offline Tracking",JBQ468,"Enter Offline"
"2017-03-08 09:24:06","Hood Conveyor",THO850,"Hood Upload"
"2017-03-08 09:24:13","Cab Call Scan",EUZ386,"B Line"
"2017-03-08 09:24:45",U-BOLT,GQV369,"Front U-Bolt"
"2017-03-08 09:26:32","Cab call scan",TMZ629,"A Line"
"2017-03-08 09:26:56","STVMS Tracking Top Station",LTV094,"Top Station"
"2017-03-08 09:28:37","Hood Conveyor",EZQ530,"Hood Upload"
"2017-03-08 09:29:10","Cab in white conveyer",TMU402,"CIW upload"
"2017-03-08 09:30:18","Cab Conveyer",YDL247,"Cab Upload 2"
"2017-03-08 09:30:18","Cab Conveyor / Monorail",YDL247,"Cab Upload"
"2017-03-08 09:30:51","Assembly Line Tracker",THO850,"Pool 13 Start"
"2017-03-08 09:30:52","Assembly Line Tracker",ZIQ738,"Pool 13 Start"
"2017-03-08 09:30:53","Assembly Line Tracker",LTV094,"Pool 60 Start"
"2017-03-08 09:31:29","STVMS Tracking Top Station",YAP829,"Top Station"
"2017-03-08 09:31:36",U-BOLT,QZB271,"Front U-Bolt"
"2017-03-08 09:33:26","Cab Call Scan",PMN417,"B Line"
"2017-03-08 09:34:04",U-BOLT,QZB271,"Rear U-Bolt"
"2017-03-08 09:35:52","Assembly Line Tracker",YAP829,"Pool 60 Start"
"2017-03-08 09:36:12","STVMS Tracking Chassis Start",EZQ530,"Chassis Start"
"2017-03-08 09:36:15","STVMS Tracking Chassis Start",ARS065,"Chassis Start"
"2017-03-08 09:37:45","Cab in white conveyer",EBM074,"CIW upload"
"2017-03-08 09:38:17","STVMS Tracking Top Station",ZIQ738,"Top Station"
"2017-03-08 09:39:37","OMT Offline Tracking",LVP764,"Enter Offline"
"2017-03-08 09:40:30",U-BOLT,YGL283,"Rear U-Bolt"
"2017-03-08 09:40:51","Assembly Line Tracker",ZIQ738,"Pool 60 Start"
"2017-03-08 09:40:52","Assembly Line Tracker",EZQ530,"Pool 13 Start"
"2017-03-08 09:40:55","Cab Conveyer",JCM567,"Cab Upload 2"
"2017-03-08 09:40:55","Cab Conveyor / Monorail",JCM567,"Cab Upload"
"2017-03-08 09:40:58","Cab call scan",SNI285,"A Line"
"2017-03-08 09:41:16","Hood Conveyor",ARS065,"Hood Upload"
"2017-03-08 09:42:47","STVMS Tracking Top Station",THO850,"Top Station"
"2017-03-08 09:42:54","OMT Offline Tracking",QVP853,"Enter Offline"
"2017-03-08 09:43:14","Paint Inspection",SYA283,PAINT
"2017-03-08 09:45:20","Hood Conveyor",TZO690,"Hood Upload"
"2017-03-08 09:45:27","Cab Conveyor / Monorail",GFM783,"Cab Upload"
"2017-03-08 09:45:27","Cab Conveyer",GFM783,"Cab Upload 2"
"2017-03-08 09:45:51","Assembly Line Tracker",THO850,"Pool 60 Start"
"2017-03-08 09:46:54","Cab in white conveyer",TBP914,"CIW upload"
"2017-03-08 09:47:09","Cab Call Scan",ZDI213,"B Line"
"2017-03-08 09:47:35",U-BOLT,RHX208,"Rear U-Bolt"
"2017-03-08 09:48:58","Paint Inspection",VFR160,PAINT
"2017-03-08 09:49:19","STVMS Tracking Chassis Start",TZO690,"Chassis Start"
"2017-03-08 09:49:24","STVMS Tracking Chassis Start",QBR938,"Chassis Start"
"2017-03-08 09:50:18","Hood Conveyor",LED479,"Hood Upload"
"2017-03-08 09:50:51","Assembly Line Tracker",TZO690,"Pool 13 Start"
"2017-03-08 09:50:52","Assembly Line Tracker",ARS065,"Pool 13 Start"
"2017-03-08 09:51:43","Cab in white conveyer",XJI184,"CIW upload"
"2017-03-08 09:52:43",U-BOLT,WRT608,"Front U-Bolt"
"2017-03-08 09:53:03","Paint Inspection",PVZ436,PAINT
"2017-03-08 09:54:32","Hood Conveyor",YBJ023,"Hood Upload"
"2017-03-08 09:54:50","STVMS Tracking Top Station",EZQ530,"Top Station"
"2017-03-08 09:55:50","Cab Conveyer",EUZ386,"Cab Upload 2"
"2017-03-08 09:55:50","Cab Conveyor / Monorail",EUZ386,"Cab Upload"
"2017-03-08 09:55:51","Assembly Line Tracker",EZQ530,"Pool 60 Start"
"2017-03-08 09:56:38","Cab call scan",WQB451,"A Line"
"2017-03-08 09:57:40","Paint Inspection",ZKY831,PAINT
"2017-03-08 09:58:37","Hood Conveyor",DPL397,"Hood Upload"
"2017-03-08 09:59:15","Cab in white conveyer",BJM584,"CIW upload"
"2017-03-08 09:59:43","Cab Conveyer",TMZ629,"Cab Upload 2"
"2017-03-08 09:59:43","Cab Conveyor / Monorail",TMZ629,"Cab Upload"
"2017-03-08 10:00:33",U-BOLT,NUX358,"Front U-Bolt"
"2017-03-08 10:00:35","OMT Offline Tracking",XLW275,"Enter Offline"
"2017-03-08 10:00:36","STVMS Tracking Top Station",ARS065,"Top Station"
"2017-03-08 10:00:49","OMT Offline Tracking",TPJ583,"Enter Offline"
"2017-03-08 10:00:49","OMT Offline Tracking",TPJ583,Sold
"2017-03-08 10:00:51","Assembly Line Tracker",ARS065,"Pool 60 Start"
"2017-03-08 10:00:52","Assembly Line Tracker",LED479,"Pool 13 Start"
"2017-03-08 10:00:53","Assembly Line Tracker",QBR938,"Pool 13 Start"
"2017-03-08 10:02:25","Cab Call Scan",KMA503,"B Line"
"2017-03-08 10:02:37","Paint Inspection",JKZ317,PAINT
"2017-03-08 10:03:32","STVMS Tracking Top Station",TZO690,"Top Station"
"2017-03-08 10:05:17","Cab in white conveyer",JIM476,"CIW upload"
"2017-03-08 10:05:51","Assembly Line Tracker",TZO690,"Pool 60 Start"
"2017-03-08 10:06:23","Hood Conveyor",UWT728,"Hood Upload"
"2017-03-08 10:07:18","Paint Inspection",KNR831,PAINT
"2017-03-08 10:07:31","Cab Conveyer",PMN417,"Cab Upload 2"
"2017-03-08 10:07:31","Cab Conveyor / Monorail",PMN417,"Cab Upload"
"2017-03-08 10:10:47","STVMS Tracking Top Station",QBR938,"Top Station"
"2017-03-08 10:10:51","Assembly Line Tracker",QBR938,"Pool 60 Start"
"2017-03-08 10:11:36","Paint Inspection",AYO527,PAINT
"2017-03-08 10:11:40","OMT Offline Tracking",YHB831,"Enter Offline"
"2017-03-08 10:11:40","Cab call scan",KSX968,"A Line"
"2017-03-08 10:13:29","Cab in white conveyer",AIW532,"CIW upload"
"2017-03-08 10:13:30","Cab Conveyer",SNI285,"Cab Upload 2"
"2017-03-08 10:13:30","Cab Conveyor / Monorail",SNI285,"Cab Upload"
"2017-03-08 10:14:02","OMT Offline Tracking",INW067,"Enter Offline"
"2017-03-08 10:14:22","STVMS Tracking Chassis Start",LED479,"Chassis Start"
"2017-03-08 10:14:25","STVMS Tracking Chassis Start",YBJ023,"Chassis Start"
"2017-03-08 10:14:28","STVMS Tracking Chassis Start",DPL397,"Chassis Start"
"2017-03-08 10:15:33","Cab Call Scan",TFX540,"B Line"
"2017-03-08 10:17:38","Hood Conveyor",ICB356,"Hood Upload"
